,date,event,province,district,deaths,injured,missing,house_destroyed,house_damaged,directly_affected,indirectly_affected,relocated,evacuated,losses_local,education_center,hospitals,crops_damageHa,road_damage_M
19451,2012-04-24,event,province, KARO,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19452,2012-04-24,event,province, ASAHAN,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19453,2012-04-24,event,province, MUARA ENIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19454,2012-04-24,event,province, BANYUASIN,0.0,0.0,0.0,9.0,0.0,0.0,8.0, ,0.0,0,0.0,0.0,0.0,0.0
19455,2012-04-23,event,province, BULELENG,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19456,2012-04-23,event,province, KENDAL,0.0,3.0,0.0,0.0,0.0,0.0,3.0, ,0.0,0,0.0,0.0,0.0,0.0
19457,2012-04-23,event,province, TANGERANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19458,2012-04-23,event,province, OGAN KOMERING ULU TIMUR,0.0,0.0,0.0,0.0,0.0,0.0,190.0, ,0.0,0,0.0,0.0,0.0,0.0
19459,2012-04-23,event,province, MAMUJU UTARA,1.0,5.0,0.0,0.0,0.0,0.0,5.0, ,0.0,0,0.0,0.0,0.0,0.0
19460,2012-04-23,event,province, PURBALINGGA,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19461,2012-04-23,event,province, KARO,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,23.0,0.0
19462,2012-04-22,event,province, BENGKULU UTARA,0.0,0.0,0.0,0.0,0.0,112.0,0.0, ,112.0,0,0.0,1.0,0.0,0.0
19463,2012-04-22,event,province, BENGKULU UTARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,5.0
19464,2012-04-22,event,province, JAYAPURA,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,2.0,0.0,0.0,0.0
19465,2012-04-22,event,province, SUKABUMI,1.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19466,2012-04-22,event,province, TEMANGGUNG,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19467,2012-04-22,event,province, BONTANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.1
19468,2012-04-22,event,province, BULELENG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19469,2012-04-21,event,province, BOGOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19470,2012-04-21,event,province, DEMAK,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19471,2012-04-21,event,province, MANOKWARI,0.0,0.0,0.0,26.0,44.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19472,2012-04-21,event,province, ASAHAN,0.0,0.0,0.0,1.0,0.0,0.0,5.0, ,0.0,0,0.0,0.0,0.0,0.0
19473,2012-04-21,event,province, KOTA SEMARANG,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19474,2012-04-20,event,province, ACEH TAMIANG,0.0,0.0,0.0,0.0,0.0,281.0,0.0, ,281.0,0,0.0,0.0,0.0,0.0
19475,2012-04-20,event,province, BANDUNG BARAT,0.0,0.0,0.0,2.0,1.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19476,2012-04-20,event,province, KENDAL,0.0,1.0,0.0,0.0,0.0,0.0,1.0, ,0.0,0,0.0,0.0,0.0,0.0
19477,2012-04-20,event,province, LAMPUNG SELATAN,1.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19478,2012-04-20,event,province, TEMANGGUNG,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19479,2012-04-20,event,province, KARANGASEM,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19480,2012-04-20,event,province, KENDAL,0.0,1.0,0.0,0.0,0.0,0.0,1.0, ,0.0,0,0.0,0.0,0.0,0.0
19481,2012-04-20,event,province, LEBONG,0.0,0.0,0.0,6.0,0.0,2765.0,0.0, ,2765.0,0,0.0,0.0,1.0,0.0
19482,2012-04-19,event,province, KERINCI,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,2.0,1.0,0.0,0.0
19483,2012-04-19,event,province, KOTA SEMARANG,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19484,2012-04-18,event,province, BOGOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19485,2012-04-18,event,province, BOGOR,0.0,0.0,0.0,5.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19486,2012-04-18,event,province, BANDUNG BARAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19487,2012-04-18,event,province, ASAHAN,0.0,0.0,0.0,0.0,0.0,0.0,25.0, ,0.0,0,0.0,0.0,0.0,0.0
19488,2012-04-18,event,province, CILACAP,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19489,2012-04-17,event,province, TEMANGGUNG,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19490,2012-04-17,event,province, BUTON,2.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19491,2012-04-17,event,province, PURBALINGGA,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19492,2012-04-17,event,province, BOYOLALI,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19493,2012-04-17,event,province, SUKABUMI,0.0,0.0,0.0,2.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19494,2012-04-17,event,province, WONOGIRI,0.0,0.0,0.0,2.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19495,2012-04-16,event,province, KOTA KENDARI,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19496,2012-04-16,event,province, BANYUASIN,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19497,2012-04-16,event,province, LEBAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19498,2012-04-16,event,province, BOGOR,0.0,0.0,0.0,0.0,1.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19499,2012-04-16,event,province, BOGOR,0.0,0.0,0.0,0.0,10.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19500,2012-04-16,event,province, TULANG BAWANG,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19501,2012-04-15,event,province, BAUBAU,0.0,0.0,0.0,2.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19502,2012-04-15,event,province, PALOPO,0.0,0.0,0.0,7.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19503,2012-04-15,event,province, ACEH JAYA,0.0,0.0,0.0,0.0,0.0,0.0,6305.0, ,0.0,0,0.0,0.0,39.0,0.0
19504,2012-04-15,event,province, BANTUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19505,2012-04-15,event,province, PEKALONGAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19506,2012-04-15,event,province, BOGOR,0.0,0.0,0.0,0.0,2.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19507,2012-04-14,event,province, BANDUNG BARAT,0.0,1.0,0.0,24.0,34.0,15.0,1.0, ,15.0,0,0.0,0.0,0.0,0.0
19508,2012-04-14,event,province, ACEH TENGGARA,0.0,5.0,0.0,66.0,0.0,460.0,5.0, ,460.0,0,0.0,0.0,59.0,0.0
19509,2012-04-14,event,province, PARIGI MOUTONG,1.0,0.0,0.0,39.0,0.0,100.0,968.0, ,100.0,0,0.0,0.0,0.0,0.0
19510,2012-04-13,event,province, PURBALINGGA,0.0,0.0,0.0,0.0,1.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19511,2012-04-13,event,province, KOTA JAKARTA TIMUR,0.0,0.0,0.0,45.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19512,2012-04-13,event,province, LEBAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19513,2012-04-13,event,province, BOGOR,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,1.0
19514,2012-04-12,event,province, ACEH TENGGARA,0.0,5.0,0.0,87.0,0.0,926.0,5.0, ,926.0,0,1.0,1.0,50.0,0.0
19515,2012-04-12,event,province, KARO,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19516,2012-04-12,event,province, KUTAI TIMUR,0.0,0.0,0.0,3.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19517,2012-04-12,event,province, OGAN KOMERING ULU TIMUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19518,2012-04-12,event,province, BOGOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19519,2012-04-12,event,province, BOYOLALI,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19520,2012-04-12,event,province, KARO,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19521,2012-04-12,event,province, KENDAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19522,2012-04-12,event,province, MUARA ENIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,4.0
19523,2012-04-12,event,province, TEMANGGUNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19524,2012-04-12,event,province, CILACAP,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19525,2012-04-11,event,province, BANJAR,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19526,2012-04-11,event,province, BOGOR,0.0,0.0,0.0,2.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19527,2012-04-11,event,province, OGAN KOMERING ULU TIMUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19528,2012-04-11,event,province, BULELENG,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19529,2012-04-11,event,province, PADANG PARIAMAN,1.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19530,2012-04-11,event,province, LANGSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19531,2012-04-11,event,province, ACEH BESAR,7.0,4.0,0.0,0.0,0.0,0.0,4.0, ,0.0,0,0.0,0.0,0.0,0.0
19532,2012-04-11,event,province, SINGKIL,0.0,3.0,0.0,0.0,0.0,0.0,3.0, ,0.0,0,0.0,0.0,0.0,0.0
19533,2012-04-11,event,province, TANJUNG JABUNG BARAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19534,2012-04-11,event,province, MERANGIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19535,2012-04-11,event,province, BLORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19536,2012-04-11,event,province, SIMEULUE,0.0,1.0,0.0,0.0,0.0,0.0,1.0, ,0.0,0,0.0,0.0,0.0,0.0
19537,2012-04-11,event,province, LHOKSEUMAWE,1.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19538,2012-04-11,event,province, ACEH SELATAN,0.0,1.0,0.0,0.0,0.0,0.0,1.0, ,0.0,0,0.0,0.0,0.0,0.0
19539,2012-04-11,event,province, KOTA BANDA ACEH,1.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19540,2012-04-11,event,province, ACEH BARAT DAYA,1.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19541,2012-04-10,event,province, BLORA,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19542,2012-04-10,event,province, LAMPUNG TENGAH,0.0,0.0,0.0,2.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19543,2012-04-10,event,province, LAHAT,0.0,0.0,0.0,2.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19544,2012-04-10,event,province, KENDAL,0.0,2.0,0.0,0.0,0.0,0.0,2.0, ,0.0,0,0.0,0.0,0.0,0.0
19545,2012-04-10,event,province, BANYUMAS,0.0,0.0,0.0,2.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19546,2012-04-10,event,province, TEMANGGUNG,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19547,2012-04-10,event,province, TEMANGGUNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19548,2012-04-10,event,province, PAGAR ALAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19549,2012-04-09,event,province, PESAWARAN,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19550,2012-04-09,event,province, PANDEGLANG,0.0,0.0,0.0,7.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19551,2012-04-09,event,province, LIMA PULUH KOTO,0.0,3.0,0.0,0.0,19.0,0.0,3.0, ,0.0,0,0.0,0.0,0.0,0.0
19552,2012-04-09,event,province, BONTANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,3.0,0.0,0.0,0.7
19553,2012-04-09,event,province, LAMPUNG SELATAN,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19554,2012-04-09,event,province, OGAN KOMERING ILIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,149.0,0.0
19555,2012-04-09,event,province, PEKALONGAN,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19556,2012-04-09,event,province, PALOPO,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19557,2012-04-09,event,province, KENDAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19558,2012-04-09,event,province, CILACAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,1.0,0.0,0.0
19559,2012-04-09,event,province, GARUT,0.0,0.0,0.0,2.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19560,2012-04-08,event,province, MUARA ENIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19561,2012-04-08,event,province, TANGGAMUS,0.0,0.0,0.0,2.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,2.0,0.0
19562,2012-04-08,event,province, WAY KANAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,57.0,0.0
19563,2012-04-08,event,province, TEMANGGUNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19564,2012-04-08,event,province, OGAN KOMERING ULU TIMUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,390.0,0.0
19565,2012-04-08,event,province, JEPARA,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19566,2012-04-08,event,province, ASAHAN,0.0,0.0,0.0,1.0,0.0,0.0,5.0, ,0.0,0,0.0,0.0,0.0,0.0
19567,2012-04-08,event,province, DEMAK,1.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19568,2012-04-07,event,province, CILACAP,0.0,0.0,0.0,2.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19569,2012-04-07,event,province, ASAHAN,0.0,0.0,0.0,1.0,0.0,0.0,5.0, ,0.0,0,0.0,0.0,0.0,0.0
19570,2012-04-07,event,province, KUNINGAN,2.0,0.0,0.0,16.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,1.0,0.0
19571,2012-04-07,event,province, BANYUMAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19572,2012-04-06,event,province, PURBALINGGA,0.0,0.0,0.0,2.0,2.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19573,2012-04-06,event,province, TEBO,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19574,2012-04-05,event,province, TEMANGGUNG,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19575,2012-04-05,event,province, SLEMAN,0.0,0.0,0.0,49.0,62.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19576,2012-04-05,event,province, NGAWI,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19577,2012-04-05,event,province, SERDANG BEDAGAI,0.0,2.0,0.0,10.0,27.0,0.0,2.0, ,0.0,0,0.0,0.0,0.0,0.0
19578,2012-04-05,event,province, SUKABUMI,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19579,2012-04-05,event,province, BOGOR,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19580,2012-04-05,event,province, TANGERANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19581,2012-04-05,event,province, OGAN ILIR,1.0,0.0,0.0,1.0,0.0,0.0,3.0, ,0.0,0,0.0,0.0,0.0,0.0
19582,2012-04-05,event,province, LEBAK,0.0,0.0,0.0,2.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19583,2012-04-05,event,province, BANDUNG,0.0,2.0,0.0,1.0,0.0,0.0,2.0, ,0.0,0,0.0,0.0,0.0,0.0
19584,2012-04-05,event,province, CILACAP,0.0,0.0,0.0,6.0,2.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19585,2012-04-04,event,province, TEMANGGUNG,0.0,0.0,0.0,4.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19586,2012-04-04,event,province, KOTA SEMARANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19587,2012-04-04,event,province, KENDAL,0.0,0.0,0.0,0.0,8.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19588,2012-04-04,event,province, SUBANG,0.0,0.0,0.0,27.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,15.0,0.0
19589,2012-04-04,event,province, CIAMIS,0.0,0.0,0.0,5.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19590,2012-04-04,event,province, BULELENG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19591,2012-04-04,event,province, BULELENG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19592,2012-04-04,event,province, BULELENG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19593,2012-04-04,event,province, KOTA KENDARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19594,2012-04-04,event,province, TEMANGGUNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19595,2012-04-04,event,province, TEMANGGUNG,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19596,2012-04-04,event,province, PINRANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,72.0,0.0
19597,2012-04-04,event,province, SANGIR TALAUD,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19598,2012-04-04,event,province, HULU SUNGAI TENGAH,1.0,0.0,0.0,0.0,2.0,0.0,3.0, ,0.0,0,0.0,0.0,0.0,0.0
19599,2012-04-03,event,province, BULELENG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,2.0,0.0,0.0,0.0
19600,2012-04-03,event,province, BULELENG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19601,2012-04-03,event,province, KENDAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19602,2012-04-03,event,province, KULON PROGO,0.0,2.0,0.0,1.0,0.0,0.0,2.0, ,0.0,0,0.0,0.0,0.0,0.0
19603,2012-04-03,event,province, OGAN KOMERING ULU TIMUR,0.0,0.0,0.0,2.0,0.0,0.0,96.0, ,0.0,0,0.0,0.0,0.0,0.0
19604,2012-04-03,event,province, BULELENG,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19605,2012-04-03,event,province, KENDAL,1.0,0.0,0.0,2.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19606,2012-04-03,event,province, CILACAP,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19607,2012-04-03,event,province, MUARO JAMBI,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19608,2012-04-03,event,province, TAPIN,0.0,0.0,0.0,0.0,0.0,0.0,45.0, ,0.0,0,0.0,0.0,0.0,0.0
19609,2012-04-03,event,province, WONOGIRI,0.0,0.0,0.0,8.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19610,2012-04-02,event,province, TEMANGGUNG,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19611,2012-04-02,event,province, TANGERANG SELATAN,0.0,0.0,0.0,0.0,0.0,143.0,20830.0, ,143.0,0,0.0,0.0,0.0,0.0
19612,2012-04-02,event,province, KOTA JAKARTA TIMUR,0.0,0.0,0.0,1.0,0.0,559.0,0.0, ,559.0,0,0.0,0.0,0.0,0.0
19613,2012-04-02,event,province, KOTA JAKARTA BARAT,0.0,0.0,0.0,0.0,0.0,500.0,14040.0, ,500.0,0,0.0,0.0,0.0,0.0
19614,2012-04-02,event,province, BONTANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.5
19615,2012-04-02,event,province, CILACAP,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19616,2012-04-02,event,province, BULELENG,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19617,2012-04-02,event,province, BANDUNG,0.0,0.0,0.0,3.0,3.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19618,2012-04-02,event,province, WONOGIRI,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19619,2012-04-02,event,province, PALOPO,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19620,2012-04-02,event,province, KOTA JAKARTA SELATAN,0.0,0.0,0.0,0.0,0.0,850.0,0.0, ,850.0,0,0.0,0.0,0.0,0.0
19621,2012-04-02,event,province, KOTA BUKITTINGGI,0.0,0.0,0.0,22.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19622,2012-04-02,event,province, HULU SUNGAI TENGAH,0.0,0.0,0.0,0.0,1.0,0.0,1.0, ,0.0,0,0.0,0.0,0.0,0.0
19623,2012-04-02,event,province, CIANJUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,10.0,0.0
19624,2012-04-02,event,province, PURBALINGGA,0.0,0.0,0.0,2.0,1.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
19625,2012-04-02,event,province, BANYUMAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,1.0,0.0,0.0,0.0
19626,2012-04-01,event,province, CIANJUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,15.0,0.0
19627,2012-04-01,event,province, BERAU,0.0,0.0,0.0,3.0,0.0,15.0,0.0, ,15.0,0,0.0,0.0,0.0,0.0
19628,2012-04-01,event,province, BONTANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.02
19629,2012-04-01,event,province, MUSI RAWAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,35.0,0.0
19630,2012-04-01,event,province, NAGAN RAYA,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,20.0,0.0
19631,2012-04-01,event,province, POLEWALI MANDAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,10.0,0.0
19632,2012-04-01,event,province, LUWU TIMUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,5.0,0.0
19633,2012-04-01,event,province, PASIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,8.0,0.0
19634,2012-04-01,event,province, SERANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,9.0,0.0
19635,2012-04-01,event,province, TEGAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,8.0,0.0
19636,2012-04-01,event,province, KOTA SEMARANG,0.0,0.0,0.0,0.0,1.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
